,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-09,2.5,19.84
1,1,1,1,1,1,2011-09,3.17,19.36
2,2,2,2,2,2,2012-09,3.25,15.36
3,3,3,3,3,3,2013-09,1.41,11.67
4,4,4,4,4,4,2014-09,2.63,12.77
5,5,5,5,5,5,2015-09,1.09,10.13
6,6,6,6,6,6,2016-09,1.16,9.61
7,7,7,7,7,7,2017-09,2.43,9.46
8,8,8,8,8,8,2018-09,2.17,5.02
9,9,9,9,9,9,2019-09,1.84,10.35
10,10,10,10,10,10,TTM,0.0,7.73
