,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-04,0.0,-11.87
1,1,1,1,1,1,2010-04,0.0,-11.47
2,2,2,2,2,2,2011-04,0.0,12.17
3,3,3,3,3,3,2012-04,0.0,18.51
4,4,4,4,4,4,2013-04,0.0,0.67
5,5,5,5,5,5,2014-04,0.0,-0.45
6,6,6,6,6,6,2015-04,0.0,6.91
7,7,7,7,7,7,2016-12,0.12,7.43
8,8,8,8,8,8,2017-12,0.79,12.5
9,9,9,9,9,9,2018-12,1.08,21.84
10,10,10,10,10,10,TTM,0.0,34.41
