,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-12,2.89,8.24
1,1,1,2011-12,2.18,7.92
2,2,2,2012-12,2.47,8.6
3,3,3,2013-12,2.27,8.85
4,4,4,2014-12,4.62,5.67
5,5,5,2015-12,6.43,4.8
6,6,6,2016-12,4.99,6.26
7,7,7,2017-12,4.04,9.05
8,8,8,2018-12,3.13,7.36
9,9,9,2019-12,4.46,5.65
10,10,10,TTM,0.0,5.65
