,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-09,0.0,0.0
1,1,1,1,1,1,1,2011-09,0.0,0.0
2,2,2,2,2,2,2,2012-09,0.0,0.0
3,3,3,3,3,3,3,2013-09,0.0,22.12
4,4,4,4,4,4,4,2014-09,0.0,26.78
5,5,5,5,5,5,5,2015-09,1.04,3.2
6,6,6,6,6,6,6,2016-09,2.78,0.0
7,7,7,7,7,7,7,2017-09,2.7,22.16
8,8,8,8,8,8,8,2018-09,3.49,8.78
9,9,9,9,9,9,9,2019-09,0.07,6.97
10,10,10,10,10,10,10,TTM,0.0,5.59
