,FCFPS,ROIC
2009-12,0.0,0
2010-12,2.87,0
2011-12,3.51,0
2012-12,3.13,0
2013-12,6.02,0
2014-12,1.85,0
2015-12,0.85,0
2016-12,0.64,0
2017-12,1.89,0
2018-12,2.04,0
TTM,0.0,0
