,FCFPS,ROIC
2009-12,0.0,-114.48
2010-12,-0.93,-260.15
2011-12,-1.06,-16.89
2012-12,-1.31,-153.24
2013-12,-1.85,-59.84
2014-12,-3.71,-54.01
2015-12,-3.63,-94.09
2016-12,-4.34,-94.34
2017-12,-5.35,-6.14
2018-12,-5.31,-25.13
TTM,0.0,-47.16
