,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,3.28,10.0
1,1,1,1,2011-09,2.78,9.54
2,2,2,2,2012-09,2.3,8.26
3,3,3,3,2013-09,2.56,11.38
4,4,4,4,2014-09,2.21,10.27
5,5,5,5,2015-09,3.8,10.36
6,6,6,6,2016-09,2.59,10.11
7,7,7,7,2017-09,4.26,12.72
8,8,8,8,2018-09,5.17,17.07
9,9,9,9,2019-09,5.06,3.76
10,10,10,10,TTM,0.0,4.83
