,FCFPS,ROIC
2009-12,0.0,17.98
2010-12,1.64,22.79
2011-12,2.49,26.58
2012-12,2.53,26.73
2013-12,3.16,26.65
2014-12,2.03,23.12
2015-12,3.88,23.73
2016-12,5.19,20.8
2017-12,3.28,23.37
2018-12,4.72,30.54
TTM,0.0,27.93
