,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,-0.86,0.0
1,1,1,1,2011-09,-0.6,0.0
2,2,2,2,2012-09,-0.35,0.0
3,3,3,3,2013-09,-0.07,0.0
4,4,4,4,2014-09,-0.24,0.0
5,5,5,5,2015-09,-0.26,-126.7
6,6,6,6,2016-09,-0.27,-154.24
7,7,7,7,2017-09,-0.22,-88.43
8,8,8,8,2018-09,-0.24,-78.84
9,9,9,9,2019-09,-0.43,-128.96
10,10,10,10,TTM,0.0,-120.27
