,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-01,0.0,7.39
1,1,1,1,1,2011-01,0.94,11.28
2,2,2,2,2,2012-01,0.72,13.41
3,3,3,3,3,2013-01,1.28,16.83
4,4,4,4,4,2014-01,0.6,6.41
5,5,5,5,5,2015-01,0.8,6.79
6,6,6,6,6,2016-01,1.01,0.22
7,7,7,7,7,2017-01,1.2,12.53
8,8,8,8,8,2018-01,1.12,13.91
9,9,9,9,9,2019-01,1.07,5.16
10,10,10,10,10,TTM,0.0,-2.24
