,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,20.89
1,1,1,2010-12,1.44,27.14
2,2,2,2011-12,2.7,26.83
3,3,3,2012-12,2.54,22.38
4,4,4,2013-12,2.9,32.99
5,5,5,2014-12,3.95,34.57
6,6,6,2015-12,3.4,25.08
7,7,7,2016-12,0.56,14.9
8,8,8,2017-12,0.41,13.51
9,9,9,2018-12,3.99,19.38
10,10,10,TTM,0.0,15.62
