,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,-59.39
1,1,1,1,2010-12,-0.18,-64.07
2,2,2,2,2011-12,-0.16,-196.48
3,3,3,3,2012-12,-0.34,-331.41
4,4,4,4,2013-12,-0.1,-85.14
5,5,5,5,2014-12,-0.12,-80.82
6,6,6,6,2015-12,-0.05,-24.43
7,7,7,7,2016-12,-0.15,-23.93
8,8,8,8,2017-12,-0.18,-35.06
9,9,9,9,2018-12,-0.39,-81.43
10,10,10,10,TTM,0.0,-100.19
