,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,11.77
1,1,2010-12,-2.13,9.95
2,2,2011-12,-1.47,5.73
3,3,2012-12,7.05,9.83
4,4,2013-12,1.94,65.72
5,5,2014-12,-12.6,6.93
6,6,2015-12,4.81,2.59
7,7,2016-12,0.63,1.88
8,8,2017-12,-3.05,4.27
9,9,2018-12,-4.14,2.92
10,10,TTM,0.0,0.22
