,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2008-12,0.0,0.0
1,1,2009-12,0.0,0.0
2,2,2010-12,0.0,-2.49
3,3,2012-12,-19.55,8.59
4,4,2013-12,0.0,8.02
5,5,2014-12,0.0,5.18
6,6,2015-12,0.0,4.24
7,7,2016-12,0.0,7.43
8,8,2017-12,0.0,44.42
9,9,2018-12,0.0,16.1
10,10,TTM,0.0,11.94
