,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-03,0.0,36.8
1,1,1,2011-03,0.0,36.29
2,2,2,2012-03,0.0,19.89
3,3,3,2013-03,0.0,11.98
4,4,4,2014-03,-0.17,10.95
5,5,5,2015-03,2.62,-8.17
6,6,6,2016-03,1.77,-8.8
7,7,7,2017-03,1.06,6.69
8,8,8,2018-03,3.96,3.0
9,9,9,2019-03,2.68,6.23
10,10,10,TTM,0.0,7.8
