,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,2.54,6.15
1,1,1,1,2011-09,1.95,15.32
2,2,2,2,2012-09,1.48,9.74
3,3,3,3,2013-09,2.75,9.27
4,4,4,4,2014-09,3.57,7.46
5,5,5,5,2015-09,2.94,9.4
6,6,6,6,2016-09,3.1,10.03
7,7,7,7,2017-09,10.91,14.04
8,8,8,8,2018-09,5.91,15.09
9,9,9,9,2019-09,6.29,4.08
10,10,10,10,TTM,0.0,2.04
