,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-07,0.0,-6.95
1,1,1,1,1,2010-07,0.0,2.85
2,2,2,2,2,2011-07,0.0,4.95
3,3,3,3,3,2012-07,0.0,8.85
4,4,4,4,4,2013-07,0.0,4.82
5,5,5,5,5,2014-07,0.0,4.39
6,6,6,6,6,2015-07,0.0,8.54
7,7,7,7,7,2016-07,0.0,11.15
8,8,8,8,8,2017-07,0.0,11.61
9,9,9,9,9,2019-01,4.38,3.98
10,10,10,10,10,TTM,0.0,3.07
