,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,1.61
1,1,1,1,2010-12,0.98,3.67
2,2,2,2,2011-12,0.7,6.56
3,3,3,3,2012-12,0.95,5.4
4,4,4,4,2013-12,1.33,6.24
5,5,5,5,2014-12,1.27,7.45
6,6,6,6,2015-12,1.32,7.95
7,7,7,7,2016-12,1.24,10.5
8,8,8,8,2017-12,1.16,10.59
9,9,9,9,2018-12,2.23,14.6
10,10,10,10,TTM,0.0,12.87
