,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,6.81
1,1,2010-12,-0.45,7.98
2,2,2011-12,0.64,-2.3
3,3,2012-12,0.05,5.42
4,4,2013-12,1.13,2.79
5,5,2014-12,1.19,0.36
6,6,2015-12,-0.96,-4.0
7,7,2016-12,0.85,1.65
8,8,2017-12,-0.83,4.9
9,9,2018-12,0.13,1.9
10,10,TTM,0.0,-0.1
