,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,9.52
1,1,1,1,1,1,1,2010-12,0.0,2.28
2,2,2,2,2,2,2,2011-12,0.0,2.73
3,3,3,3,3,3,3,2012-12,0.0,3.38
4,4,4,4,4,4,4,2013-12,0.0,4.8
5,5,5,5,5,5,5,2014-12,0.0,3.04
6,6,6,6,6,6,6,2015-12,0.0,-18.23
7,7,7,7,7,7,7,2016-12,0.0,9.63
8,8,8,8,8,8,8,2017-12,0.0,8.0
9,9,9,9,9,9,9,2019-09,-3.9,2.79
10,10,10,10,10,10,10,TTM,0.0,4.04
