,FCFPS,ROIC
2009-12,0.0,5.7
2010-12,-0.23,8.55
2011-12,0.55,10.35
2012-12,1.4,-5.48
2013-12,0.72,5.63
2014-12,-0.2,40.39
2015-12,0.59,19.27
2016-12,1.28,14.23
2017-12,0.27,13.57
2018-12,3.31,23.43
TTM,0.0,50.71
