,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-09,4.72,-7.94
1,1,2011-09,1.1,-5.28
2,2,2012-09,1.08,-6.64
3,3,2013-09,0.99,1.16
4,4,2014-09,1.17,2.79
5,5,2015-09,-0.66,1.21
6,6,2016-09,-1.13,3.91
7,7,2017-09,0.32,-8.95
8,8,2018-09,0.5,3.75
9,9,2019-09,0.89,6.93
10,10,TTM,0.0,6.93
