,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,-104.57
2014-12,-0.57,-20.82
2015-12,-1.13,-20.24
2016-12,-1.65,-50.61
2017-12,-1.68,-80.32
2018-12,-1.03,-49.37
TTM,0.0,-55.76
