,FCFPS,ROIC
2010-12,2.31,58.61
2011-12,-2.01,19.12
2012-12,3.0,40.75
2013-12,1.12,5.35
2014-12,2.61,16.02
2015-12,0.69,14.27
2016-12,6.92,36.09
2017-12,8.11,16.72
2018-12,10.01,6.66
2019-12,0.12,3.13
TTM,0.0,3.13
