,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,11.03
1,1,1,2010-12,2.49,6.51
2,2,2,2011-12,3.81,8.91
3,3,3,2012-12,-0.78,8.5
4,4,4,2013-12,0.07,8.88
5,5,5,2014-12,1.95,8.98
6,6,6,2015-12,5.74,10.1
7,7,7,2016-12,3.35,9.43
8,8,8,2017-12,-0.1,9.53
9,9,9,2018-12,5.39,9.73
10,10,10,TTM,0.0,8.96
