,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-12,-3.71,0
1,1,2011-12,-1.04,0
2,2,2012-12,-1.09,0
3,3,2013-12,-3.18,0
4,4,2014-12,-2.75,0
5,5,2015-12,2.16,0
6,6,2016-12,0.92,0
7,7,2017-12,-4.8,0
8,8,2018-12,2.87,0
9,9,2019-12,-4.41,0
10,10,TTM,0.0,0
