,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,4.3,18.0
1,1,1,1,1,2011-12,4.26,15.57
2,2,2,2,2,2012-12,5.54,17.13
3,3,3,3,3,2013-12,5.62,21.32
4,4,4,4,4,2014-12,5.82,18.48
5,5,5,5,5,2015-12,3.05,15.75
6,6,6,6,6,2016-12,6.02,0.0
7,7,7,7,7,2017-12,6.02,32.29
8,8,8,8,8,2018-12,6.06,21.15
9,9,9,9,9,2019-12,4.57,0.0
10,10,10,10,10,TTM,0.0,0.0
