,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,35.34
1,1,2010-12,1.28,33.31
2,2,2011-12,2.13,35.27
3,3,2012-12,0.97,27.75
4,4,2013-12,2.84,22.23
5,5,2014-12,1.73,18.53
6,6,2015-12,1.57,13.75
7,7,2016-12,2.42,9.63
8,8,2017-12,1.7,7.62
9,9,2018-12,2.03,8.4
10,10,TTM,0.0,4.24
