,FCFPS,ROIC
2009-12,0.0,4.43
2010-12,1.33,10.21
2011-12,0.58,9.91
2012-12,2.08,6.01
2013-12,1.36,5.89
2014-12,1.92,6.81
2015-12,1.98,7.73
2016-12,1.73,5.82
2017-12,2.42,12.12
2018-12,1.93,7.76
TTM,0.0,-0.4
