,FCFPS,ROIC
2009-12,0.0,0
2010-12,3.04,0
2011-12,2.98,0
2012-12,2.39,0
2013-12,2.25,0
2014-12,2.55,0
2015-12,1.88,0
2016-12,2.68,0
2017-12,2.33,0
2018-12,3.7,0
TTM,0.0,0
