,FCFPS,ROIC
2010-03,-2.82,6.11
2011-03,-1.35,10.56
2012-03,-0.54,9.92
2013-03,0.22,13.41
2014-03,-0.64,11.19
2015-03,-0.06,14.07
2016-03,-1.11,13.05
2017-03,3.95,13.74
2018-03,3.11,13.83
2019-03,1.93,14.4
TTM,0.0,14.09
