,FCFPS,ROIC
2009-12,0.0,0.0
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,-0.53,0.0
2013-12,3.02,3.43
2014-12,18.73,2.04
2015-12,0.77,7.49
2016-12,1.13,21.96
2017-12,2.33,29.57
2018-12,0.02,-12.77
TTM,0.0,7.02
