,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,1.5,13.5
1,1,1,1,1,2011-12,1.78,15.63
2,2,2,2,2,2012-12,1.53,16.66
3,3,3,3,3,2013-12,1.52,14.84
4,4,4,4,4,2014-12,2.29,16.11
5,5,5,5,5,2015-12,1.75,16.32
6,6,6,6,6,2016-12,2.31,15.62
7,7,7,7,7,2017-12,3.22,21.92
8,8,8,8,8,2018-12,2.18,16.29
9,9,9,9,9,2019-12,2.33,14.82
10,10,10,10,10,TTM,0.0,14.82
