,FCFPS,ROIC
2010-03,2.96,21.18
2011-03,1.56,15.75
2012-03,0.6,15.48
2013-03,1.61,10.48
2014-03,1.26,10.26
2015-03,1.4,10.21
2016-03,0.55,5.56
2017-03,1.95,6.93
2018-03,0.53,-2.94
2019-03,3.17,8.07
TTM,0.0,8.87
