,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,0.94,22.83
1,1,1,1,2011-12,1.2,22.66
2,2,2,2,2012-12,1.37,23.11
3,3,3,3,2013-12,1.64,21.71
4,4,4,4,2014-12,2.3,16.26
5,5,5,5,2015-12,2.47,15.79
6,6,6,6,2016-12,2.34,13.44
7,7,7,7,2017-12,3.1,12.42
8,8,8,8,2018-12,4.03,16.77
9,9,9,9,2019-12,3.29,13.91
10,10,10,10,TTM,0.0,13.91
