,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.66
1,1,2010-12,2.22,6.78
2,2,2011-12,-0.94,7.73
3,3,2012-12,0.11,7.39
4,4,2013-12,0.46,6.88
5,5,2014-12,-0.52,5.7
6,6,2015-12,0.27,5.47
7,7,2016-12,3.56,8.7
8,8,2017-12,1.08,5.56
9,9,2018-12,-0.57,-9.05
10,10,TTM,0.0,-0.92
