,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,9.24
1,1,1,1,1,2010-12,2.73,12.1
2,2,2,2,2,2011-12,2.99,11.77
3,3,3,3,3,2012-12,4.15,10.78
4,4,4,4,4,2013-12,3.93,11.15
5,5,5,5,5,2014-12,4.22,10.15
6,6,6,6,6,2015-12,4.46,10.98
7,7,7,7,7,2016-12,4.87,7.53
8,8,8,8,8,2017-12,3.8,7.27
9,9,9,9,9,2018-12,4.23,7.4
10,10,10,10,10,TTM,0.0,5.65
