,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,6.57
1,1,1,1,1,1,2010-12,-14.82,8.35
2,2,2,2,2,2,2011-12,-0.62,-16.4
3,3,3,3,3,3,2012-12,3.47,-1.29
4,4,4,4,4,4,2013-12,-2.53,-9.34
5,5,5,5,5,5,2014-12,-0.04,0.0
6,6,6,6,6,6,2015-12,2.88,9.69
7,7,7,7,7,7,2016-12,-4.53,6.08
8,8,8,8,8,8,2017-12,-3.72,-7.48
9,9,9,9,9,9,2018-12,-1.11,1.93
10,10,10,10,10,10,TTM,0.0,4.51
