,FCFPS,ROIC
2009-12,0.0,41.93
2010-12,0.41,7.47
2011-12,0.33,21.98
2012-12,0.44,14.38
2013-12,0.67,13.17
2014-12,0.59,20.38
2015-12,1.09,32.98
2016-12,0.27,37.4
2017-12,0.93,24.11
2018-12,1.58,12.17
TTM,0.0,8.21
