,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,-53.03
1,1,2010-12,0.0,-13.5
2,2,2011-12,0.0,-56.83
3,3,2012-12,0.0,-47.8
4,4,2013-12,-267.81,-34.64
5,5,2014-12,-176.39,-33.94
6,6,2015-12,-195.55,-87.56
7,7,2016-12,-172.21,-66.57
8,8,2017-12,-110.9,-108.24
9,9,2018-12,-20.82,-166.99
10,10,TTM,0.0,-114.89
