,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-03,8.9,0
1,1,2011-03,22.97,0
2,2,2012-03,8.22,0
3,3,2013-03,7.23,0
4,4,2014-03,2.97,0
5,5,2015-03,0.54,0
6,6,2016-03,1.87,0
7,7,2017-03,0.17,0
8,8,2018-03,-1.8,0
9,9,2019-03,-1.38,0
10,10,TTM,0.0,0
