,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-03,6.17,10.56
1,1,1,1,2011-03,4.34,-6.52
2,2,2,2,2012-03,2.16,-13.4
3,3,3,3,2013-03,1.16,1.41
4,4,4,4,2014-03,1.67,-3.56
5,5,5,5,2015-03,4.53,-3.49
6,6,6,6,2016-03,2.73,4.74
7,7,7,7,2017-03,2.5,2.14
8,8,8,8,2018-03,6.48,12.13
9,9,9,9,2019-03,8.32,19.27
10,10,10,10,TTM,0.0,11.5
