,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2010-04,-0.11,-10.15
1,1,2011-04,0.4,-10.3
2,2,2012-04,0.65,-12.24
3,3,2013-04,-0.26,6.25
4,4,2014-04,2.52,10.91
5,5,2015-04,2.43,15.42
6,6,2016-04,2.46,21.15
7,7,2017-04,3.21,21.29
8,8,2018-04,2.13,7.15
9,9,2019-04,7.61,8.17
10,10,TTM,0.0,6.57
