,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,1.78,22.18
1,1,1,1,2011-12,1.64,25.33
2,2,2,2,2012-12,2.25,18.13
3,3,3,3,2013-12,2.86,16.07
4,4,4,4,2014-12,2.58,14.86
5,5,5,5,2015-12,2.52,10.48
6,6,6,6,2016-12,1.31,5.6
7,7,7,7,2017-12,3.48,8.6
8,8,8,8,2018-12,4.25,9.15
9,9,9,9,2019-12,3.27,8.87
10,10,10,10,TTM,0.0,8.87
