,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,10.73
1,1,1,1,2010-12,2.38,14.14
2,2,2,2,2011-12,-1.19,5.15
3,3,3,3,2012-12,-0.39,4.79
4,4,4,4,2013-12,0.05,5.9
5,5,5,5,2014-12,1.24,6.23
6,6,6,6,2015-12,0.83,7.81
7,7,7,7,2016-12,-0.03,6.22
8,8,8,8,2017-12,1.05,9.71
9,9,9,9,2018-12,4.33,5.13
10,10,10,10,TTM,0.0,2.2
