,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2,2011-12,0.0,7.23
3,3,3,3,3,3,3,2012-12,0.0,13.33
4,4,4,4,4,4,4,2013-12,-0.05,0.63
5,5,5,5,5,5,5,2014-12,1.56,10.64
6,6,6,6,6,6,6,2015-12,1.57,13.75
7,7,7,7,7,7,7,2016-12,1.51,12.78
8,8,8,8,8,8,8,2017-12,1.6,10.83
9,9,9,9,9,9,9,2018-12,1.79,14.8
10,10,10,10,10,10,10,TTM,0.0,14.62
