,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2008-12,0.0,16.09
1,1,1,1,1,2009-12,0.0,9.3
2,2,2,2,2,2010-12,0.0,13.34
3,3,3,3,3,2011-12,0.0,11.39
4,4,4,4,4,2012-12,0.0,-2.9
5,5,5,5,5,2013-12,0.0,-2.46
6,6,6,6,6,2014-12,0.0,-5.57
7,7,7,7,7,2015-12,0.0,-19.81
8,8,8,8,8,2016-12,0.0,-13.32
9,9,9,9,9,2018-12,7.09,14.02
10,10,10,10,10,TTM,0.0,9.73
