,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-09,0.05,9.33
1,1,1,2011-09,-1.92,10.19
2,2,2,2012-09,-4.17,8.41
3,3,3,2013-09,-0.79,9.03
4,4,4,2014-09,0.91,8.78
5,5,5,2015-09,-1.5,-7.89
6,6,6,2016-09,-2.13,-5.72
7,7,7,2017-09,3.1,8.93
8,8,8,2018-09,1.29,11.97
9,9,9,2019-09,-1.17,9.2
10,10,10,TTM,0.0,8.41
