,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,15.82
1,1,1,1,1,1,1,2010-12,1.59,16.74
2,2,2,2,2,2,2,2011-12,1.1,14.36
3,3,3,3,3,3,3,2012-12,1.36,14.0
4,4,4,4,4,4,4,2013-12,3.41,12.4
5,5,5,5,5,5,5,2014-12,5.39,8.12
6,6,6,6,6,6,6,2015-12,8.33,5.98
7,7,7,7,7,7,7,2016-12,6.11,7.12
8,8,8,8,8,8,8,2017-12,6.94,9.78
9,9,9,9,9,9,9,2018-12,7.8,9.92
10,10,10,10,10,10,10,TTM,0.0,11.72
