,FCFPS,ROIC
2009-12,0.0,0
2010-12,3.47,0
2011-12,3.27,0
2012-12,1.86,0
2013-12,3.6,0
2014-12,0.85,0
2015-12,1.76,0
2016-12,1.93,0
2017-12,1.95,0
2018-12,2.56,0
TTM,0.0,0
