,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,16.4
1,1,1,2010-12,-0.21,9.78
2,2,2,2011-12,0.2,10.67
3,3,3,2012-12,0.67,9.96
4,4,4,2013-12,0.35,10.96
5,5,5,2014-12,1.14,11.01
6,6,6,2015-12,2.28,16.83
7,7,7,2016-12,1.52,8.91
8,8,8,2017-12,0.67,7.35
9,9,9,2018-12,0.93,10.02
10,10,10,TTM,0.0,10.21
