,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,0.88,12.88
1,1,1,1,1,2011-12,1.91,18.4
2,2,2,2,2,2012-12,1.95,16.88
3,3,3,3,3,2013-12,1.92,22.99
4,4,4,4,4,2014-12,2.39,12.75
5,5,5,5,5,2015-12,1.6,6.86
6,6,6,6,6,2016-12,5.44,18.33
7,7,7,7,7,2017-12,3.27,15.49
8,8,8,8,8,2018-12,6.76,19.99
9,9,9,9,9,2019-12,9.19,14.41
10,10,10,10,10,TTM,0.0,14.41
