,FCFPS,ROIC
2009-12,0.0,28.02
2010-12,3.31,19.76
2011-12,-0.47,-4.15
2012-12,3.33,9.72
2013-12,1.07,7.82
2014-12,-1.59,6.75
2015-12,2.12,8.12
2016-12,-2.09,8.24
2017-12,-0.12,9.92
2018-12,-1.17,6.57
TTM,0.0,6.28
