,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.0
1,1,1,1,2010-12,1.26,67.29
2,2,2,2,2011-12,0.8,6.65
3,3,3,3,2012-12,0.53,6.59
4,4,4,4,2013-12,0.31,-0.68
5,5,5,5,2014-12,0.03,-33.28
6,6,6,6,2015-12,0.08,-28.81
7,7,7,7,2016-12,0.04,-25.45
8,8,8,8,2017-12,-0.11,-51.14
9,9,9,9,2018-12,-0.44,-111.84
10,10,10,10,TTM,0.0,-31.59
