,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,2.5
1,1,1,2010-12,2.52,5.83
2,2,2,2011-12,2.13,6.46
3,3,3,2012-12,2.84,6.45
4,4,4,2013-12,2.59,5.55
5,5,5,2014-12,2.92,4.42
6,6,6,2015-12,2.18,-7.13
7,7,7,2016-12,2.96,7.38
8,8,8,2017-12,3.34,6.19
9,9,9,2018-12,3.24,10.84
10,10,10,TTM,0.0,11.16
