,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-06,-0.55,-0.02
1,1,1,1,1,2011-06,-0.26,2.67
2,2,2,2,2,2012-06,0.35,8.3
3,3,3,3,3,2013-06,-0.01,-5.22
4,4,4,4,4,2014-06,-0.29,-2.89
5,5,5,5,5,2015-06,-0.18,-12.51
6,6,6,6,6,2016-06,0.0,3.39
7,7,7,7,7,2017-06,0.3,1.31
8,8,8,8,8,2018-06,-0.2,-13.63
9,9,9,9,9,2019-06,0.04,-7.55
10,10,10,10,10,TTM,0.0,-2.28
