,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-06,1.32,3.71
1,1,1,1,1,1,2011-06,1.77,13.74
2,2,2,2,2,2,2012-06,1.82,15.81
3,3,3,3,3,3,2013-06,2.21,9.48
4,4,4,4,4,4,2014-06,2.16,6.57
5,5,5,5,5,5,2015-06,2.89,-13.51
6,6,6,6,6,6,2016-06,2.14,-11.12
7,7,7,7,7,7,2017-06,0.4,3.99
8,8,8,8,8,8,2018-06,1.67,11.42
9,9,9,9,9,9,2019-06,0.79,13.04
10,10,10,10,10,10,TTM,0.0,8.12
