,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2011-12,0.0,21.06
3,3,3,3,3,3,2012-12,0.0,26.19
4,4,4,4,4,4,2013-12,4.12,7.15
5,5,5,5,5,5,2014-12,4.91,16.78
6,6,6,6,6,6,2015-12,4.13,19.3
7,7,7,7,7,7,2016-12,6.5,16.57
8,8,8,8,8,8,2017-12,2.23,15.79
9,9,9,9,9,9,2018-12,6.72,19.0
10,10,10,10,10,10,TTM,0.0,20.14
