,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,-2.97
1,1,1,1,1,1,1,2010-12,-0.19,-0.78
2,2,2,2,2,2,2,2011-12,0.54,7.39
3,3,3,3,3,3,3,2012-12,0.64,0.37
4,4,4,4,4,4,4,2013-12,0.46,2.67
5,5,5,5,5,5,5,2014-12,1.05,4.53
6,6,6,6,6,6,6,2015-12,0.93,1.11
7,7,7,7,7,7,7,2016-12,0.69,-6.81
8,8,8,8,8,8,8,2017-12,1.58,0.13
9,9,9,9,9,9,9,2018-12,1.7,1.22
10,10,10,10,10,10,10,TTM,0.0,-1.67
