,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,3.69,28.82
1,1,1,1,1,2011-12,3.22,45.48
2,2,2,2,2,2012-12,4.3,54.44
3,3,3,3,3,2013-12,5.57,58.88
4,4,4,4,4,2014-12,5.69,60.72
5,5,5,5,5,2015-12,5.52,29.42
6,6,6,6,6,2016-12,3.37,19.17
7,7,7,7,7,2017-12,1.88,24.85
8,8,8,8,8,2018-12,2.21,21.9
9,9,9,9,9,2019-12,1.85,22.14
10,10,10,10,10,TTM,0.0,22.14
