,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,7.85
1,1,1,2010-12,-0.35,8.23
2,2,2,2011-12,-2.06,8.63
3,3,3,2012-12,-0.53,8.19
4,4,4,2013-12,-2.06,8.36
5,5,5,2014-12,0.42,8.34
6,6,6,2015-12,1.79,6.26
7,7,7,2016-12,0.22,7.05
8,8,8,2017-12,-0.87,11.26
9,9,9,2018-12,2.28,7.89
10,10,10,TTM,0.0,8.0
