,FCFPS,ROIC
2010-12,0.0,0.0
2011-12,0.0,0.0
2012-12,0.0,23.29
2013-12,0.0,13.96
2014-12,0.0,25.24
2015-12,0.37,10.19
2016-12,0.39,2.68
2017-12,0.36,3.73
2018-12,0.02,-0.28
2019-12,0.3,3.27
TTM,0.0,3.27
