,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-12,-10.01,4.62
1,1,1,1,1,1,1,2011-12,-13.88,4.09
2,2,2,2,2,2,2,2012-12,3.3,0.64
3,3,3,3,3,3,3,2013-12,2.7,-0.83
4,4,4,4,4,4,4,2014-12,1.68,1.84
5,5,5,5,5,5,5,2015-12,1.39,3.46
6,6,6,6,6,6,6,2016-12,1.23,6.21
7,7,7,7,7,7,7,2017-12,0.88,1.13
8,8,8,8,8,8,8,2018-12,0.71,6.65
9,9,9,9,9,9,9,2019-12,0.9,12.99
10,10,10,10,10,10,10,TTM,0.0,12.99
