,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,-6.26,-52.09
1,1,2010-12,-7.2,-65.26
2,2,2011-12,-5.39,-49.73
3,3,2012-12,0.0,-65.22
4,4,2013-12,-5.66,-52.8
5,5,2014-12,-10.49,-29.54
6,6,2015-12,-4.73,-40.54
7,7,2016-12,-0.86,-28.7
8,8,2017-12,-1.03,-21.35
9,9,2018-12,-0.72,-25.36
10,10,TTM,0.0,-32.81
